identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,activity,x_umap_2D,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
NCBI|NAJSU_GIJM01003176.1_C489_247|Naja_subfulva,Non-standard,Non-standard,,Secreted,,7.0,,18.318232,7.4973025,8.420524,10.792148,11.401817,-0.4303675206375025,-0.33868872088396307,0.232657732889626,,27.909485,-35.89076,-15.559257,-17.303246,-0.96499425
NCBI|NAJSU_GIJM01004954.1_C362_117|Naja_subfulva,Non-standard,Non-standard,Cobra+ 8-cysteine clade in plesiotypics,Secreted,,7.0,,12.489176,9.156786,8.282998,8.798871,6.159165,-0.31222890857616686,-0.2222881162383618,-0.035197332608683164,,15.339364,-7.56514,-7.236055,-2.6885762,6.4019465
NCBI|NAJSU_GIJM01000709.1_C501_238|Naja_subfulva,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.803881,12.1129675,6.787462,7.9149804,3.2802444,0.22196127422287248,-0.138516276473178,-0.13775235498965865,,-24.244562,3.5200653,8.857765,3.1365607,5.5855355
NCBI|NAJSU_GIJM01004310.1_C401_147|Naja_subfulva,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.432942,13.47319,5.097817,7.2027373,3.68455,-0.03947714164284623,0.052918753958049396,-0.20248857080696978,,-10.812599,3.4305985,-0.16453393,4.170581,2.098375
NCBI|NAJSU_GIJM01002726.1_C453_214|Naja_subfulva,Short-chain,Short-chain,,Secreted,,8.0,,13.213893,9.4302635,7.935726,9.318166,6.6055894,-0.19430897069931366,-0.18292442760540542,0.09085983568254236,,14.610882,-11.926066,-6.413977,-5.407215,3.3034492
NCBI|NAJSU_GIJM01003137.1_C418_212|Naja_subfulva,Short-chain,Short-chain,,Secreted,,9.0,,16.739473,5.2187066,6.640958,9.267122,9.817966,-0.2854000338039341,-0.09723068232602393,0.06961404406907598,,9.625747,-38.303543,-7.4079504,-11.01427,-11.074318
NCBI|NAJSU_GIJM01003193.1_C499_266|Naja_subfulva,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,,11.41032,1.8038007,9.236409,2.4703429,4.5496106,-0.15088071295590247,0.6782330515790221,0.03234987591000872,,-3.5717528,46.25865,0.5771082,19.317816,2.2747972
NCBI|NAJSU_GIJM01003678.1_C291_61|Naja_subfulva,Short-chain,Short-chain,,Secreted,,8.0,,12.45366,6.9869437,9.896953,7.0934744,6.9477344,-0.2256027174860007,-0.0014103565254387975,0.08715735577507618,,18.88951,4.3025804,-11.952986,2.2719343,2.1083918
NCBI|NAJSU_GIJM01004065.1_C446_207|Naja_subfulva,Short-chain,Short-chain,,Secreted,,8.0,,11.621657,10.531343,7.2923436,7.3927054,6.6580877,-0.2546593261986304,0.05118935579769938,0.10207964569494687,,5.950925,-8.173509,-6.362223,-0.88041395,-3.78141
NCBI|NAJSU_GIJN01002005.1_C525_271|Naja_sumatrana,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.373231,13.88602,4.944115,7.1256986,3.9023483,-0.09047823307886387,0.13525274901227316,-0.19268112941645052,,-10.011803,3.4490502,-1.3186251,4.647059,2.3488264
SP|P01384|Notechis_scutatus_scutatus,Long-chain,Long-chain,,Secreted,MKT,10.0,class2c,10.496298,18.88015,4.2249784,13.244018,-0.26929086,-0.022696578101053688,-0.15152178081835155,-0.030479848511287468,,-21.908684,-37.994724,8.1342325,-14.219453,-6.2612686
SP|A8HDK0|Notechis_scutatus_scutatus,Short-chain,Short-chain,,Secreted,MKT,9.0,,20.01617,7.317879,8.318322,11.198803,12.465301,-0.4001790853615199,-0.39107114740049126,0.30831521941806533,,32.05088,-41.03912,-16.250528,-21.683064,-1.737054
SP|A8N285|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,,11.4764595,19.333704,4.344968,14.242194,0.7350558,-0.19006407317362592,-0.18884588504541353,0.11531084523348484,,-17.75233,-42.244816,5.1528034,-17.97078,-5.657888
SP|C5ILC5|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,,9.938186,18.907902,5.102058,13.370506,-0.28013858,-0.07453911605969098,-0.1908426441274709,-0.0427686983630489,,-24.76928,-36.858032,7.7414527,-11.882597,-8.9803705
SP|P01386|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,class2c,11.647542,18.999235,4.420086,13.769443,0.7138026,-0.16317067848181557,-0.19845776689622086,0.08029806467550069,,-17.474667,-40.564156,5.5866485,-17.076223,-5.4697495
SP|P01387|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,class2c,11.676566,19.339941,4.3564706,14.225266,0.69344276,-0.22213306452493495,-0.20250825915846643,0.10452666214624212,,-17.55184,-41.380234,4.4147387,-16.641418,-6.152188
SP|P07526|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,,11.607574,19.392315,4.416606,14.416357,0.8874155,-0.16072629345821748,-0.07049118474923192,0.11832731208149497,,-17.769135,-43.45045,3.958215,-19.157806,-5.9189873
SP|P80156|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,class2a,10.145234,18.406569,4.884308,13.001767,0.11871564,-0.05434335862078236,-0.20509171029742965,-0.01989020862857087,,-21.870674,-35.343117,6.351796,-11.221029,-7.2722034
SP|P80965|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,class2a,10.024159,18.187809,5.0023985,12.708523,0.2464251,-0.019845830373478663,-0.2123843148117808,-0.05695963150361288,,-21.575207,-34.849895,5.879768,-10.905456,-7.0178547
SP|P82662|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,class2a,9.822389,19.044409,4.979497,13.610364,-0.507537,-0.02212118504598975,-0.14042826731677013,0.04202662277552022,,-19.029026,-33.493282,6.1511154,-9.496756,-4.1367126
SP|Q2VBP3|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,,10.21251,17.991133,4.898666,12.761757,0.29580316,-0.05907394976675673,-0.2075459643285342,-0.014291720218155854,,-21.405725,-35.179897,6.5240865,-11.347898,-6.473378
SP|Q2VBP4|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,class2a,9.753123,18.92785,5.173791,13.448226,-0.1795706,-0.0005800252024464269,-0.14693115785529906,0.005606937318746288,,-19.046488,-33.48703,6.1450415,-9.502267,-4.164396
SP|Q2VBP6|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,,10.024262,18.242962,5.0127525,12.784914,0.0053132134,-0.045232265188368655,-0.22552565216426199,-0.007919384122725203,,-21.758102,-35.307354,6.6429257,-11.242843,-6.9623094
SP|Q2VBP8|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKI,10.0,,10.166266,18.265877,4.892844,12.9007015,0.19518587,-0.05834945468602293,-0.2223434460606403,-0.006628492881770956,,-21.689432,-35.311104,6.6099505,-11.271285,-6.881731
SP|Q53B53|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,class2c,11.616795,19.282593,4.3500504,14.115884,0.85852873,-0.21673117488389695,-0.17398314705464024,0.08296605076105985,,-16.798716,-42.184895,4.2757106,-17.695065,-5.0747576
SP|Q53B54|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,,10.0,class2c,11.742246,19.432045,4.17756,14.292778,1.0062038,-0.18699445550835744,-0.17409885019182417,0.10593653769668067,,-18.026943,-42.588623,5.1322474,-18.441662,-5.844795
SP|Q53B56|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,,9.765043,18.631327,5.293154,13.2932415,0.07106083,-0.058961223857552786,-0.19214896171935872,-0.009066026269727051,,-20.126427,-34.00125,5.9773636,-10.033208,-5.4513335
SP|Q53B57|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,class2c,11.777831,19.348648,4.123376,14.458424,0.6911835,-0.2118686047702976,-0.21375149119450396,0.13577084527311756,,-16.203478,-42.659863,3.3981793,-16.897738,-5.2530417
SP|Q53B58|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,class2c,11.446749,19.36583,4.501529,14.088011,0.5438615,-0.2063264285230452,-0.18857527763811346,0.11893877168378443,,-17.557482,-41.40001,4.4954977,-16.56382,-6.115483
SP|Q53B59|Ophiophagus_hannah,Long-chain,Long-chain,,Secreted,MKT,10.0,class2a,9.730016,18.936497,5.1227803,13.410804,-0.3269475,-0.020651744181175734,-0.134659997863962,0.009904883117872706,,-19.140076,-33.541424,6.1408596,-9.560053,-4.286324
SP|Q2VBP5|Ophiophagus_hannah,Non-standard,Non-standard,,Secreted,MKT,9.0,class2c,11.450788,19.577244,4.4888225,14.081126,0.7092509,-0.21232212300815068,-0.2762941791473374,0.1730210726210722,,-18.806911,-43.145927,5.454967,-19.215883,-6.335909
SP|Q53B55|Ophiophagus_hannah,Non-standard,Non-standard,,Secreted,MKT,8.0,,2.3349416,12.148085,4.7725573,10.573699,-1.0187727,0.2862246110558341,-0.2704586579670446,0.1467821446638085,,-53.539642,-1.4950982,17.471031,7.6301746,-7.5443525
SP|Q2VBN2|Ophiophagus_hannah,Plesiotypic,Plesiotypic,Dimeric,Secreted,MKT,11.0,,8.619571,13.803684,5.1161885,7.1208053,3.612497,0.005060205434492258,0.03180507412646696,-0.2954514582414624,,-10.334473,2.3542836,-1.8340243,4.4969945,4.1651893
SP|Q53B61|Ophiophagus_hannah,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.339537,12.559422,6.066223,7.6040335,3.7542381,0.0034069186825977887,-0.14081525553912655,-0.2208095031686392,,-12.841097,1.6416981,0.7287334,2.0783591,4.3783016
SP|A8N286|Ophiophagus_hannah,Short-chain,Short-chain,Blockage of α3 nAChRs,Secreted,MKT,8.0,,13.313194,9.303639,8.151787,9.440583,6.6914897,-0.2137382119370229,-0.31162137855238176,0.023506774911857292,,15.0576515,-12.957647,-7.53173,-5.765564,3.1122086
SP|P01412|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKT,8.0,,14.270288,8.733938,8.59503,9.97941,7.7111964,-0.37003096186417145,-0.28107008280954177,0.1734142114981298,,18.785725,-17.127043,-9.810165,-8.083472,2.052094
SP|P83302|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,,8.0,,12.0997715,6.5907173,10.445348,6.9833198,6.7243085,-0.23757337647696977,0.1096144581614633,-0.017680386570174754,,20.565687,5.4979568,-12.8395405,3.5656457,3.8678775
SP|Q2VBN0|Ophiophagus_hannah,Short-chain,Short-chain,Muscarinic toxin,Secreted,MKT,8.0,,11.299442,10.4234,7.4076877,6.97536,6.429735,-0.2655789599122869,0.03386712185621622,-0.025280164000275326,,3.5583174,-6.447511,-4.150471,0.1797751,-4.377405
SP|Q2VBN1|Ophiophagus_hannah,Short-chain,Short-chain,Muscarinic toxin,Secreted,MKT,8.0,,10.512949,10.158988,7.380969,7.0534487,5.544217,-0.048169017671567047,0.26852801800421294,-0.0915799408886406,,5.158349,-1.3523195,-5.5182405,3.7927842,-3.2328703
SP|Q2VBN3|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKT,8.0,,14.466134,8.818721,8.473427,10.029532,7.713239,-0.36092839536662374,-0.2768497331620244,0.17045933117496131,,18.806267,-17.191225,-9.840587,-8.0068655,2.0337918
SP|Q2VBN4|Ophiophagus_hannah,Short-chain,Short-chain,β-cardiotoxin,Secreted,MKT,8.0,,13.718768,-0.97101194,11.043746,1.4208524,3.5231843,-0.16556440647730097,0.27435203433447825,0.07958312703481589,,1.4423145,32.022762,-2.993954,11.93951,-6.4492226
SP|Q2VBN5|Ophiophagus_hannah,Short-chain,Short-chain,β-cardiotoxin,Secreted,MKT,8.0,,13.740139,-0.81197506,11.113879,1.5359436,3.5368578,-0.1601007651597347,0.2648950953870695,0.10171224910916642,,1.5881771,31.99329,-2.7603648,12.076058,-6.88529
SP|Q2VBN7|Ophiophagus_hannah,Short-chain,Short-chain,β-cardiotoxin,Secreted,MKT,8.0,,13.697744,-0.771977,11.258468,1.3875632,3.563571,-0.18255043797502643,0.24194621185474963,0.08270883639867246,,1.7364857,31.862371,-3.0955675,11.718673,-7.0591197
SP|Q2VBN8|Ophiophagus_hannah,Short-chain,Short-chain,β-cardiotoxin,Secreted,MKT,8.0,,13.817645,-0.95240813,11.225158,1.4213525,3.3856196,-0.12108908150553992,0.24403746061753806,0.027771649911600093,,1.1468412,31.637648,-2.693778,11.259657,-6.349718
SP|Q2VBN9|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKT,8.0,,12.057766,6.751041,10.300125,7.139699,6.6879706,-0.3033537898688845,0.09401643249297192,-0.038094589510455266,,21.185364,4.7808986,-13.682329,2.707788,3.9234042
SP|Q2VBP0|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKT,8.0,,12.029605,6.876774,10.159385,7.021695,6.4697313,-0.2865185554407092,0.10906769744608524,-0.05285913023613178,,21.17557,4.759082,-13.741407,2.6828752,3.8069792
SP|Q2VBP2|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKT,8.0,,12.170409,6.934327,10.398574,7.184522,6.7758975,-0.2940314281175177,0.02442477535132211,-0.03323421304636697,,21.193182,4.5490127,-13.701242,2.3997343,3.5674553
SP|Q53B46|Ophiophagus_hannah,Short-chain,Short-chain,β-cardiotoxin,Secreted,MKT,8.0,,13.77146,-0.9839592,11.320743,1.3974545,3.4644883,-0.12502000275717215,0.2609249530563516,0.04428846768881083,,1.1383495,31.679659,-2.4122295,11.5728445,-6.25982
SP|Q53B47|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKN,8.0,,11.89472,6.820506,10.438362,7.09635,6.6208,-0.27566069989727054,0.10852327148172845,-0.036445782301989325,,20.736807,5.284725,-12.92956,3.3302224,4.2322397
SP|Q53B48|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKN,8.0,,12.046544,6.8708944,10.380153,7.1097245,6.6773868,-0.27304190438924353,0.10066961016766682,-0.04810665016244955,,21.216784,5.0502505,-13.856397,3.1463108,4.011824
SP|Q53B49|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.197951,10.554625,7.4514213,7.211103,6.195223,-0.21180666591202374,0.02263182793245101,0.0004550830633921933,,5.5085454,-7.136241,-6.168536,0.16639166,-2.1368659
SP|Q53B50|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKN,8.0,,12.326181,6.585377,10.27222,6.9407687,6.9591417,-0.30531137339124387,0.067737491809349,0.013394125825205671,,19.733027,4.749144,-12.642029,2.8331206,2.6359057
SP|Q53B52|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKN,8.0,,12.323685,6.472541,10.496047,6.6668763,6.9848704,-0.20790831452717665,0.09629685854282151,-0.04362534351783764,,19.977324,5.1449804,-13.131521,3.3407402,2.7211554
SP|Q69CJ8|Ophiophagus_hannah,Short-chain,Short-chain,,Secreted,MKP,8.0,,13.856156,8.923597,8.449917,9.782044,7.347102,-0.2849642691427781,-0.3046382517078543,0.07514515399290128,,18.45281,-16.52935,-9.348823,-8.818454,2.1924386
SP|Q69CK0|Ophiophagus_hannah,Short-chain,Short-chain,β-cardiotoxin,Secreted,MKT,8.0,,13.877326,-0.9971556,11.242596,1.5133551,3.4798014,-0.1156391533114458,0.24650993844323044,0.06601421324745413,,1.2761027,31.643991,-2.3918188,11.463157,-6.7702956
SP|A7X4Q3|Oxyuranus_microlepidotus,Long-chain,Long-chain,,Secreted,MKT,10.0,,10.351781,18.123161,5.194662,12.897104,0.47276083,-0.02660520137152944,-0.16495589822512766,-0.12466061627694035,,-22.031742,-31.943544,6.259043,-8.652117,-8.072307
SP|A8HDK7|Oxyuranus_microlepidotus,Long-chain,Long-chain,,Secreted,MKT,10.0,,10.327429,17.956455,5.332171,12.807953,0.57197833,-0.045389525575551204,-0.15467288817467817,-0.12889712225773012,,-22.01489,-31.904467,6.2438364,-8.612316,-8.088564
SP|A8HDK8|Oxyuranus_microlepidotus,Long-chain,Long-chain,,Secreted,MKT,10.0,,10.438088,18.084827,5.229494,13.048612,0.38831484,-0.03101572158642941,-0.15750528124159502,-0.12138623904247164,,-22.008266,-31.948343,6.2548485,-8.65599,-8.058353
SP|A7X4R0|Oxyuranus_microlepidotus,Non-standard,Non-standard,Australian long-chain reversion,Secreted,MKT,8.0,,10.1925955,17.528616,5.7294426,12.48324,0.24936502,0.03439745860485111,-0.23118591606880545,-0.06412021321187902,,-22.92627,-30.074736,6.05973,-7.547657,-9.74538
SP|A7X4R5|Oxyuranus_microlepidotus,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.414383,7.5750575,9.045967,10.59968,9.874514,-0.48235950764892827,-0.24684932792314762,0.2907653314874316,,31.237696,-29.218538,-18.391094,-12.276229,-3.4388847
SP|A7X4S0|Oxyuranus_microlepidotus,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.312496,7.9793396,9.038066,11.024655,9.763528,-0.44293779863387417,-0.3733475228593107,0.2625567625695396,,32.1104,-30.253517,-18.922293,-13.845457,-3.8107266
SP|A7X4S7|Oxyuranus_microlepidotus,Short-chain,Short-chain,,Secreted,MKT,9.0,,11.1975765,5.855726,11.729232,6.6293516,6.1413713,-0.25458451795185355,0.1285873591760864,0.11407281999268534,,24.310625,9.060391,-15.7373705,9.111458,8.387281
SP|A7X4T2|Oxyuranus_microlepidotus,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.609502,6.7520185,11.268383,7.379568,6.7203345,-0.3318737861101871,-0.11662412667135921,0.11553762198675475,,15.664369,6.133246,-16.791992,5.4233894,0.78082216
SP|A8HDK2|Oxyuranus_scutellatus_scutellatus,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.441463,6.1764383,11.437612,6.8945966,6.153648,-0.22352066186131997,0.1447190149079158,0.0751996585882414,,24.202057,8.910042,-15.59576,9.2453375,8.429245
SP|A8HDK9|Oxyuranus_scutellatus_scutellatus,Non-standard,Non-standard,Australian long-chain reversion,Secreted,MKT,8.0,,10.044909,17.65951,5.6374507,12.458434,0.23388158,0.04550205495790937,-0.21627093669967018,-0.06742740778188641,,-22.935564,-30.0947,6.085792,-7.574938,-9.733046
SP|P0CB06|Oxyuranus_scutellatus_scutellatus,Short-chain,Short-chain,,Secreted,,8.0,,16.245546,7.5721617,9.110672,10.413869,9.728364,-0.46456848992703326,-0.24768952886757434,0.2846659589682672,,31.247711,-29.252165,-18.388828,-12.338386,-3.440729
SP|Q45Z11|Oxyuranus_scutellatus_scutellatus,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.265493,7.6258144,9.248892,10.827527,9.97974,-0.44478101370933504,-0.3132090365150822,0.3218764320976274,,31.512297,-29.871067,-18.491438,-13.109328,-3.4645107
SP|Q4VRI0|Oxyuranus_scutellatus_scutellatus,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.559873,6.9000583,11.034343,7.196744,6.5350757,-0.17931549605770036,0.0655885888068632,0.038416545803194944,,24.076387,8.701289,-15.494047,9.392828,8.460955
TR|H8PG68|Parasuta_nigriceps,Long-chain,Long-chain,,Secreted,MKT,10.0,,9.266322,18.336744,4.661376,12.256725,-0.5060899,0.1578801087376218,-0.17989045511145912,0.16714521308941535,,-29.680452,-33.41532,11.732253,-7.873015,-8.401871
TR|H8PG67|Parasuta_nigriceps,Non-standard,Non-standard,,Secreted,MKT,9.0,,8.957776,17.881466,4.7222,11.769399,-0.35506085,0.09221990398202085,-0.18937129873159594,0.240369975775741,,-30.43626,-32.99678,12.064716,-7.409542,-7.161502
TR|H8PG61|Parasuta_nigriceps,Short-chain,Short-chain,,Secreted,MKT,9.0,,19.763033,7.1187277,8.195689,11.515573,12.329778,-0.3716058053792844,-0.33392864792589144,0.2289993756535192,,33.66799,-40.95106,-16.906609,-21.62152,0.46635666
TR|H8PG65|Parasuta_nigriceps,Short-chain,Short-chain,,Secreted,MKT,9.0,,20.117939,7.2268996,7.828143,11.0890665,12.528851,-0.3979280878584437,-0.3174841327010357,0.2559205749974833,,31.57359,-44.3614,-14.559604,-22.46948,-0.26038674
SP|P14612|Pseudechis_australis,Non-standard,Non-standard,,Secreted,MKT,11.0,class1b,9.379865,19.353127,5.3257813,13.461601,-0.9232396,0.03670478638490067,-0.2754715485006187,-0.03743721115349705,,-29.910198,-41.01713,6.118898,-11.68046,-13.808238
SP|P25497|Pseudechis_australis,Short-chain,Short-chain,,Secreted,MKT,9.0,,19.661266,7.5507336,8.135107,11.437362,12.357739,-0.3355898355804181,-0.3974769408856682,0.2529852113138239,,29.907045,-40.47807,-14.493094,-21.12594,-2.7768366
SP|A8HDJ4|Pseudechis_porphyriacus,Short-chain,Short-chain,,Secreted,MKT,9.0,,19.610079,7.650169,7.9505386,11.145566,12.267413,-0.3208988677850112,-0.4210491537899957,0.2826634444168166,,29.74269,-40.470142,-14.347052,-21.157074,-2.818094
TR|S6CB76|Pseudechis_rossignolii,Long-chain,Long-chain,,Secreted,MKT,10.0,class1a,9.394697,19.551455,5.70139,13.741219,-0.5736764,-0.04645978392737638,-0.1618417174901491,0.06457859371149549,,-23.970123,-42.981045,3.5190973,-11.792781,-11.548888
TR|R4FIT5|Pseudonaja_modesta,Long-chain,Long-chain,,Secreted,MKT,10.0,class2a,9.754335,18.486994,5.3025746,12.72646,-0.5467926,0.1653298865665359,-0.1773188559740237,-0.0905546012598151,,-27.338078,-35.14827,7.7217093,-9.639646,-11.402309
TR|R4FK68|Pseudonaja_modesta,Long-chain,Long-chain,,Secreted,MKT,10.0,class3c,9.01277,17.56052,4.667386,11.681516,-0.14466394,0.16029230395120111,-0.3484460656710093,0.007414402145999675,,-30.770456,-30.481834,10.7769375,-9.632316,-8.480371
TR|R4FK75|Pseudonaja_modesta,Long-chain,Long-chain,,Secreted,MKT,10.0,class1b,9.703068,19.277966,5.3824286,13.715735,-0.3638487,-0.09653146199680505,-0.17614470977998595,-0.08496853487217176,,-22.631887,-41.777424,3.470221,-13.05708,-9.448114
TR|R4G319|Pseudonaja_modesta,Long-chain,Long-chain,,Secreted,MKT,10.0,class1a,9.593089,19.738138,5.6145663,13.693277,-0.773111,0.0025837979043538584,-0.12395193860127844,-0.022319009091245172,,-24.607243,-42.295067,4.598222,-12.044309,-11.251392
TR|R4G2J7|Pseudonaja_modesta,Non-standard,Non-standard,,Secreted,MKT,9.0,,11.653619,5.5661697,11.643378,6.306383,6.282482,-0.334929461696976,0.08202404760856424,0.15687399747573166,,22.214954,13.415559,-18.14624,8.655081,5.755553
TR|R4G326|Pseudonaja_modesta,Non-standard,Non-standard,,Secreted,MKT,9.0,,11.531384,5.638114,11.337566,6.3420553,6.012489,-0.39578158973200184,0.17884548226314495,0.08818489089015247,,21.12811,13.408974,-17.869886,9.551608,6.9715977
TR|R4G7K6|Pseudonaja_modesta,Non-standard,Non-standard,,Secreted,MKT,9.0,,11.954781,5.4315844,11.53485,6.117979,6.3581142,-0.4145060643624184,0.05630310048128457,0.12555367486576985,,22.235651,13.625727,-18.320477,8.710318,5.58927
TR|R4FIT0|Pseudonaja_modesta,Non-standard,Non-standard,Australian long-chain reversion,Secreted,MKT,8.0,,9.853834,17.75544,5.505172,12.517111,-0.15062806,0.23982328677800352,-0.32519197056717514,-0.08281396663573494,,-24.5374,-29.59798,7.5275416,-7.604822,-10.829375
TR|R4FIV9|Pseudonaja_modesta,Short-chain,Short-chain,,Secreted,MKT,8.0,,12.472415,5.4773784,11.684178,6.158483,6.9145827,-0.22874971433246155,0.008388495826846329,0.10469752532239553,,24.697578,15.214206,-15.070487,8.832846,3.635622
TR|R4FIW8|Pseudonaja_modesta,Short-chain,Short-chain,,Secreted,MKT,8.0,,12.454714,5.349905,11.784674,5.8694887,6.765709,-0.23324847240047922,0.04351421194873833,0.12757415769592356,,23.901318,15.8537035,-16.24668,9.66857,3.5895967
TR|R4FK93|Pseudonaja_modesta,Non-standard,Non-standard,Australian long-chain reversion,Secreted,MKT,8.0,,9.682603,17.849129,5.4362755,12.428475,-0.22432502,0.2304260531493545,-0.19884314579404924,-0.07248205428268598,,-24.64084,-27.77343,7.2699237,-7.9703403,-12.774218
